YEAR,MO,DY,Temperature,Relative_Humidity,Specific_Humidity,Precipitation,Pressure,Wind_Speed,Wind_Direction,pm25
2019,1,19,27.01,65.94,13.85,0,100.54,2.18,70.5,90
2019,1,20,28.07,66.75,15.08,0,100.56,1.84,130.31,107
2019,1,21,28.33,65,14.83,0,100.61,2.19,48.19,91
2019,1,22,27.66,64.12,14.28,0.04,100.73,2.36,71.12,111
2019,1,23,26.32,62.06,12.45,0,100.74,1.84,56.69,114
2019,1,24,24.98,59.69,10.8,0,100.79,1.92,127.94,108
2019,1,25,25.61,62.12,11.66,0,100.84,1.4,103.12,121
2019,1,26,26.14,61.06,12.15,0,100.79,1.56,118.38,115
2019,1,27,26.39,62.06,12.76,0,100.79,1.41,123.44,105
2019,1,28,26.58,60.25,12.21,0,100.74,1.79,98.62,123
2019,1,29,27.37,66.5,14.22,0.01,100.72,2.12,130.38,104
2019,1,30,28.01,60.75,13.61,0,100.73,3.4,105.44,85
2019,1,31,27.53,59.75,12.51,0,100.77,1.89,135.69,87
2019,2,1,28.21,60.81,13.55,0,100.73,2.2,94.56,94
2019,2,2,28.35,60.69,14.04,0,100.66,2.45,114.56,83
2019,2,3,28.7,66.06,15.2,0,100.7,2.92,122.31,73
2019,2,4,28.58,67.12,15.32,0,100.73,3.41,124.19,63
2019,2,5,28.44,64.75,14.71,0,100.7,3.48,114.19,68
2019,2,6,28.05,65.44,14.22,0,100.62,4.3,130,59
2019,2,7,28.61,68.56,15.56,0,100.65,3.69,133,57
2019,2,8,28.54,67.5,15.08,0,100.63,3.31,136.62,64
2019,2,9,28.37,64.69,14.34,0,100.68,3.88,133.81,66
2019,2,10,27.69,62.25,13.06,0,100.84,5.47,115.19,59
2019,2,11,28.73,55.19,12.51,0.07,100.88,4.9,95.5,71
2019,2,12,28.79,57.69,13.37,1.16,100.96,4.59,86.12,67
2019,2,13,28.21,55.94,12.15,0,100.92,4.58,105.44,75
2019,2,14,28.58,53.81,11.9,0,100.74,4.45,109.12,69
2019,2,15,28.15,54.06,11.54,0,100.8,4.25,106,68
2019,2,16,28.36,58.38,12.82,0,100.77,4.43,113.69,67
2019,2,17,28.42,65.75,14.71,0,100.69,4.15,124.75,63
2019,2,18,28.2,67.62,15.14,0,100.68,4.59,133.94,61
2019,2,19,28.66,65.69,15.14,0,100.76,4.84,130.69,69
2019,2,20,28.9,65.06,14.83,0,100.87,4.46,128.06,54
2019,2,21,29.77,63.31,15.38,0,100.74,4.38,126.88,46
2019,2,22,29.23,62.75,14.89,0,100.65,4.52,129.75,46
2019,2,23,28.71,58.62,13.43,0,100.56,4.83,122.25,44
2019,2,24,28.7,59.56,13.55,0,100.54,4.25,135,47
2019,2,25,28.61,60.56,13.73,0,100.58,6.12,118.06,51
2019,2,26,28.48,57.62,12.76,0,100.54,5.73,114.25,67
2019,2,27,29.09,54.19,12.27,0,100.37,4.22,120.25,76
2019,2,28,29.08,57.5,13.37,0,100.43,4.69,123.56,63
2019,3,1,29.11,58.06,13.31,0,100.5,4.03,117.44,66
2019,3,2,28.65,54.94,12.21,0,100.42,4.33,119.75,52
2019,3,3,28.33,58.62,13.12,0,100.39,4.05,136.94,56
2019,3,4,28.04,63.19,13.98,0,100.42,4.5,143.62,43
2019,3,5,27.81,64.12,13.49,0,100.49,4.25,138.38,37
2019,3,6,29.13,62.31,14.22,0,100.57,3.43,153.75,44
2019,3,7,29.63,60.88,14.47,0,100.53,3.38,149.38,31
2019,3,8,29.72,59.69,14.4,0,100.57,4.59,138.06,34
2019,3,9,29.74,60.31,14.59,0,100.54,4.36,139.94,23
2019,3,10,29.9,58.69,14.04,0,100.61,3.6,166.69,37
2019,3,11,30.61,58.94,14.53,0.23,100.55,2.88,177.62,54
2019,3,12,30.05,62.62,15.75,0.2,100.62,4.1,149.12,52
2019,3,13,30.61,54.38,13.79,0,100.64,4.83,128.62,69
2019,3,14,30.43,56.56,14.59,0,100.75,4.91,126.06,59
2019,3,15,30.75,55.44,14.04,0,100.69,4.52,119.44,78
2019,3,16,31.21,53.5,13.98,0.14,100.66,3.01,114.94,99
2019,3,17,31.57,53.5,14.53,0.26,100.6,3.34,108.75,95
2019,3,18,30.89,53.12,13.18,0.05,100.55,4.41,111.25,76
2019,3,19,30.53,56.25,14.22,0,100.5,5.22,124.56,48
2019,3,20,30.55,58.31,14.83,0,100.47,4.66,129.81,39
2019,3,21,30.6,61.31,15.99,0.13,100.46,4.41,139.5,36
2019,3,22,30.79,61.44,16.3,2.07,100.43,3.07,151.31,40
2019,3,23,29.94,67.88,17.21,4.58,100.42,4.43,135.25,24
2019,3,26,30.75,56.88,14.59,0.01,100.58,6.02,108.75,57
2019,3,27,30.41,58.44,14.89,0,100.64,6.02,119.19,54
2019,3,28,30.5,62.06,15.93,0.01,100.53,4.13,139.56,55
2019,3,29,30.74,61.94,16.24,0.02,100.36,4.25,159.38,51
2019,3,30,30.87,62.5,16.42,2.27,100.38,3.52,157.44,55
2019,3,31,30.93,60.56,16.11,0.02,100.53,4.77,135.62,57
2019,4,1,30.71,59.62,15.38,0.02,100.61,5.41,123.5,70
2019,4,2,30.66,55.19,13.61,0.03,100.57,4.5,120.62,76
2019,4,3,30.6,61.69,16.05,2,100.57,4.61,127.81,82
2019,4,4,28.86,72.88,17.58,10.52,100.59,3.29,134.19,77
2019,4,5,29.04,65.62,15.75,0.57,100.58,3.49,143.38,76
2019,4,6,30.58,57.88,14.53,0,100.51,4.34,129.44,78
2019,4,7,30.8,62.06,16.17,0,100.49,4.98,127.69,69
2019,4,8,30.8,62.06,16.36,0,100.38,4.42,135.75,59
2019,4,9,31.28,56.31,15.08,0,100.37,4.49,132.5,47
2019,4,10,31.93,59.25,16.17,0,100.33,3.7,132.31,35
2019,4,11,32.09,60.19,16.91,0.7,100.22,3.35,150.62,44
2019,4,12,30.54,62.38,16.6,2.16,100.31,3.56,150.62,44
2019,4,13,29.51,70,17.64,6.76,100.41,2.93,137.38,47
2019,4,14,30.32,66.31,16.85,1.31,100.45,3.45,143.44,38
2019,4,15,31.14,62.75,16.85,0.01,100.44,3.16,135.75,40
2019,4,16,31.12,63.19,17.4,0.2,100.41,3.3,136.81,57
2019,4,17,30.9,66.19,18.07,0.9,100.39,3.09,148.88,59
2019,4,18,31.12,63.12,17.27,1.01,100.31,3.76,142.5,64
2019,4,19,31.21,56.12,15.14,0,100.2,2.8,161.38,14
2019,4,20,32.23,57.19,16.54,0.12,100.11,3.7,176.94,15
2019,4,21,32.19,58.75,16.85,0.26,100.06,4.45,148.75,17
2019,4,22,32.25,56.31,15.69,0,100.15,5,138.12,38
2019,4,23,33.01,56.81,16.48,0.14,100.21,4.55,116.31,67
2019,4,24,33.32,53.94,15.93,0,100.22,4.91,123.88,73
2019,4,25,32.69,56.44,16.54,0.01,100.22,5.01,128.88,75
2019,4,26,32.26,56.81,16.24,0.02,100.2,4.85,136.25,61
2019,4,27,30.73,67.94,18.49,1.85,100.35,4.09,130.12,64
2019,4,28,29.85,73,18.8,2.48,100.47,3.2,158.19,74
2019,4,29,30.73,67.38,18.07,0.08,100.37,3.85,128.19,93
2019,4,30,32.26,58.19,16.66,0,100.3,3.54,158.44,56
2019,5,1,30.76,64,17.4,2.96,100.29,2.37,223.19,64
2019,5,2,29.3,80.06,20.26,21.76,100.35,2.52,172.44,64
2019,5,3,28.78,81.25,19.9,2.11,100.45,2.16,183.81,90
2019,5,4,30.11,74.5,19.41,2.71,100.45,2.74,173.94,66
2019,5,5,31.31,69,18.98,0.54,100.28,3.22,214.06,73
2019,5,6,30.54,71.06,19.1,0.2,100.18,3.24,228.62,66
2019,5,7,30.62,70.88,19.1,1.22,100.05,2.81,209.44,69
2019,5,8,30.13,74.56,19.65,5.33,100.05,3.96,207.81,67
2019,5,9,28.86,82.31,20.32,8.56,100.14,2.91,228,80
2019,5,10,28.19,82.81,19.53,10.9,100.34,2.6,231.25,87
2019,5,11,28.87,77.62,18.86,4.5,100.36,2.45,222.69,109
2019,5,12,29.17,77.81,19.23,5.06,100.31,2.81,205.81,95
2019,5,13,29.56,75.88,19.1,0.59,100.27,3.2,195,73
2019,5,14,29.57,76.06,19.1,1.87,100.3,3.08,193.25,76
2019,5,15,29.51,77.75,19.59,6.21,100.38,2.39,190.19,83
2019,5,16,29.14,80.19,19.9,20.98,100.39,2.71,217.44,67
2019,5,17,28.87,80.81,19.9,0.51,100.33,2.77,227.56,65
2019,5,18,29.38,77.94,19.59,3.71,100.26,3.45,225.12,60
2019,5,19,28.49,83.38,20.14,6.39,100.34,2.66,221,56
2019,5,20,28.68,82.69,20.14,3.5,100.35,2.66,225.25,63
2019,5,21,28.91,79.75,19.53,2.73,100.32,2.73,213.5,69
2019,5,22,29.08,78.38,19.23,5.37,100.36,2.34,234.12,82
2019,6,2,29.23,78.12,19.47,2.44,100.28,2.09,155.75,98
2019,6,3,29.26,76.19,19.1,1.22,100.26,1.08,219.62,90
2019,6,4,29.11,79,19.59,7.65,100.27,1.52,179.31,97
2019,6,5,28.48,81.94,19.65,13.55,100.25,2.75,134.81,94
2019,6,12,28.1,87.88,20.87,10.06,100.25,3.28,252,68
2019,6,13,28.13,87.44,20.81,0.11,100.26,3.52,237.81,73
2019,6,14,28.08,85.88,20.32,0.5,100.25,3.45,245.44,67
2019,6,15,28.22,87.25,20.81,4.85,100.25,3.72,257.31,81
2019,6,23,26.96,90.38,20.14,3.7,100.16,3,174.56,40
2019,6,24,27.39,88.75,20.2,2.34,100.32,2.92,197.56,45
2019,6,25,27.71,88.5,20.51,5.09,100.39,2.36,230.69,61
2019,6,26,27.23,90.56,20.45,8.28,100.31,3.51,243.5,68
2019,6,27,26.65,90.5,19.78,4.63,100.2,4.1,250,57
2019,6,28,26.95,89.62,19.96,30.16,100.18,4.06,239,65
2019,6,29,27.12,89.06,19.96,5.7,100.23,3.51,249.38,72
2019,6,30,27.12,88.69,19.9,13.7,100.19,4.61,255.62,73
2019,7,1,25.44,90.06,18.31,28.65,100.23,4.45,249.62,68
2019,7,2,24.78,91.56,17.94,31.19,100.23,3.52,269.62,70
2019,7,3,25.47,91.62,18.68,21.64,100.31,4.44,246.31,54
2019,7,4,26.06,89.44,18.8,10.98,100.45,3.07,236.25,54
2019,7,5,26.74,88.69,19.41,73.2,100.34,2.82,192.25,73
2019,7,6,27.1,88.56,19.84,7.23,100.24,3.42,259.31,71
2019,7,9,27.05,87.31,19.41,0.84,100.41,3.34,247.75,76
2019,7,10,27.11,87.31,19.47,0.08,100.39,3.12,243.69,77
2019,7,11,26.95,88.5,19.59,0.02,100.54,2.73,260.75,81
2019,7,12,26.87,89.31,19.71,5.79,100.46,2.93,239.38,80
2019,7,13,26.9,89.5,19.78,3.39,100.39,3.11,236.31,69
2019,7,14,26.79,89.75,19.71,0.91,100.23,3.6,245.12,67
2019,7,15,26.88,88.56,19.65,2.31,100.14,3.91,249.25,75
2019,7,16,26.66,89.94,19.71,11.11,100.13,3.84,235.56,62
2019,7,17,26.47,90.06,19.53,5.03,100.04,4.45,240,57
2019,7,18,26.27,92.81,19.96,5.5,100.03,3.12,235.62,52
2019,7,19,26.82,91.19,20.2,4.23,100.12,3.93,228.44,49
2019,7,20,27.29,88.56,20.02,2.17,100.22,3.24,236.56,53
2019,7,21,27.49,87.56,20.02,0.09,100.23,2.48,256.69,71
2019,7,22,26.69,89.88,19.71,0.39,100.22,3.8,258.69,59
2019,7,23,25.47,87.12,17.7,2.28,100.29,2.78,222.44,72
2019,7,24,27.46,85.75,19.47,3.9,100.3,3.56,266.62,64
2019,7,25,26.18,89,18.8,2.8,100.53,3.32,253.94,71
2019,7,26,26.42,88.12,18.86,1.24,100.4,2.92,269.38,70
2019,7,27,26.36,89.88,19.29,1.97,100.29,3.09,276.12,70
2019,7,28,26.45,86.81,18.62,1.98,100.36,3.3,270.44,77
2019,7,29,26.63,88.69,19.29,1.57,100.36,3.83,252.62,63
2019,7,30,26.8,86.88,19.04,5.73,100.21,4.12,255.94,75
2019,7,31,26.86,90.19,19.96,11.27,100.12,5.06,251.06,73
2019,8,1,26.62,90.19,19.65,4.94,100.28,4.9,243.38,70
2019,8,2,25.69,90.31,18.62,25.7,100.33,5.64,242.06,56
2019,8,3,26.01,91.38,19.29,7.9,100.2,6.09,241,50
2019,8,4,25.93,92.31,19.41,9.6,100.11,5.68,241.88,51
2019,8,5,26.44,88.69,19.1,8.67,100.12,5.43,244.94,62
2019,8,6,25.57,92.5,19.04,22.65,100.13,5.11,247.56,55
2019,8,7,25.71,91.88,19.1,39.2,99.99,5.99,256.19,54
2019,8,8,25.72,93.69,19.53,28.57,99.91,5.59,249.62,55
2019,8,9,26.36,92.38,19.96,14.29,99.9,5.66,239.75,46
2019,8,10,26.15,93.5,19.96,8.68,100.06,4.54,220.19,47
2019,8,11,26.5,92.19,20.02,2.86,100.18,3.9,221.38,57
2019,8,12,27.04,90.75,20.26,3.63,100.27,3.21,221.06,78
2019,8,13,27.15,90.88,20.45,0.05,100.35,3.46,244,80
2019,8,14,27.16,89.81,20.2,0.18,100.32,3.62,255.44,74
2019,8,15,27.38,90.69,20.69,1.32,100.28,4.08,243.81,53
2019,8,16,27.23,90.75,20.57,0.42,100.3,4.16,216.62,50
2019,8,17,26.56,91.31,19.84,0.63,100.46,2.95,215.88,77
2019,8,18,27.16,87.88,19.65,0.22,100.47,2.79,239.25,107
2019,8,19,27.15,88.94,19.96,0.42,100.29,3.28,253.06,86
2019,8,20,27.18,90.94,20.57,6.33,100.19,3.53,246.62,65
2019,8,21,27.21,88.94,20.02,4.61,100.27,2.95,227.69,79
2019,8,22,26.99,89.62,19.9,1.66,100.37,2.85,243.56,75
2019,8,23,26.91,89.81,19.9,0.15,100.38,3.33,260.44,66
2019,8,24,26.94,88.94,19.71,0.58,100.27,3.61,259.81,71
2019,8,25,26.46,90.44,19.53,1.95,100.3,3.66,252,54
2019,8,26,26.55,89.94,19.53,0.74,100.27,3.3,255.5,55
2019,8,27,27.02,88.5,19.71,0.4,100.18,3.37,256.44,65
2019,8,28,26.81,90.44,19.96,7.62,100.11,3.2,257,60
2019,8,29,26.15,93.88,20.02,27.75,100,5.17,234.5,55
2019,8,30,26.38,90.25,19.47,11.9,100.01,5.8,218.5,52
2019,8,31,26.51,92.19,20.02,16.37,100.16,3.37,225.25,58
2019,9,1,26.45,91.12,19.71,2.85,100.24,3.84,247.19,63
2019,9,2,25.91,92.12,19.35,14.09,100.13,5.47,243,36
2019,9,3,25.27,92.06,18.62,3.57,100.12,6.39,240.31,48
2019,9,4,25.64,89.5,18.43,13.94,100.2,6.23,241.44,55
2019,9,5,26.24,88.38,18.8,1.22,100.2,5.02,247.19,49
2019,9,6,26.51,88,18.98,1.87,100.24,4.61,244.94,58
2019,9,7,26.66,88.56,19.35,3.95,100.32,4.55,243.25,69
2019,9,8,26.46,91.38,19.78,14.85,100.38,4.21,236.31,74
2019,9,9,26.42,91.69,19.78,15.81,100.37,4.09,240.12,68
2019,9,10,26.61,87.62,18.98,0.42,100.48,3.22,253.94,80
2019,9,11,26.42,88.81,19.04,0.38,100.63,2.67,279.62,76
2019,9,12,26.78,88.12,19.35,0.99,100.47,3.06,297,89
2019,9,13,26.16,92.81,19.71,5.3,100.33,3.16,270.5,76
2019,9,14,25.97,89.25,18.68,5.98,100.35,2.49,255.19,70
2019,9,15,25.15,93.75,18.8,13.94,100.24,2.95,216.25,52
2019,9,16,26.44,91.38,19.78,19.14,100.18,2.93,207.94,57
2019,9,17,26.21,93.25,19.9,24.6,100.25,3.24,221.75,48
2019,9,18,25.8,93.12,19.35,23.08,100.41,2.38,237.94,50
2019,9,19,26.03,90.31,18.98,1.77,100.5,1.98,226.75,73
2019,9,20,26.55,88,19.04,2.98,100.44,2.02,207.62,132
2019,9,21,25.86,90.88,18.92,6.9,100.44,1.85,225.62,120
2019,9,22,26.66,82.88,17.94,4.98,100.57,1.5,224.88,126
2019,9,23,26.96,84.12,18.62,0.41,100.67,1.34,89.31,98
2019,9,24,27.98,79.38,18.37,0.04,100.59,1.4,136.31,120
2019,9,25,28.52,79,18.8,0.02,100.6,1.41,86.81,94
2019,9,26,27.44,86.75,19.71,1.9,100.65,1.45,191.62,104
2019,9,27,28.49,79,18.8,3.11,100.61,1.05,138.25,115
2019,9,28,27.92,83,19.29,1.68,100.57,1.84,174.94,118
2019,9,29,27.9,80.94,18.62,0.14,100.57,1.34,173.5,88
2019,9,30,27.15,86.94,19.47,1.32,100.49,1.75,206.25,102
2019,10,1,26.5,89.94,19.41,2.13,100.55,2.1,194.19,98
2019,10,2,26.95,86.62,19.17,0.72,100.56,1.88,160,99
2019,10,3,27.08,85.81,19.04,0.77,100.54,1.51,187.19,122
2019,10,4,26.87,85.69,18.8,3.26,100.51,1.69,162.31,87
2019,10,5,26.72,85.62,18.62,3.66,100.45,1.58,133.19,68
2019,10,6,27.22,82.06,18.31,0.17,100.52,1.23,110.31,68
2019,10,7,27.45,81.62,18.43,0.44,100.48,1.73,104.94,62
2019,10,8,27.32,84.5,18.92,0.95,100.5,2.59,117.5,78
2019,10,9,27.33,86.38,19.47,0.7,100.45,1.39,97.62,105
2019,10,10,27.48,82.62,18.62,0.28,100.46,1.59,90.06,100
2019,10,11,27.51,82.94,18.86,1.38,100.43,1.72,157.75,76
2019,10,12,27.38,83.19,18.8,1.78,100.39,2.06,130.38,61
2019,10,13,27.28,86.25,19.41,0.51,100.45,2.2,130.62,90
2019,10,14,27.21,83.31,18.55,2.23,100.52,2.38,99.25,73
2019,10,15,27.67,84.62,19.41,2.32,100.49,2.55,95.31,82
2019,10,16,27.46,85.44,19.35,2.45,100.46,2.98,97.31,93
2019,10,17,27.37,86.38,19.53,2.05,100.39,2.84,109.38,108
2019,10,18,27.22,86.44,19.35,4.75,100.46,3.47,102.88,116
2019,10,19,26.84,89.56,19.71,3.96,100.56,2.3,104.81,116
2019,10,20,27.7,85.31,19.65,1.04,100.5,2,96.75,106
2019,10,21,28.05,83,19.41,1.07,100.34,1.21,219.31,125
2019,10,22,27.36,84.81,19.23,1.17,100.29,1.67,183.06,129
2019,10,23,27.55,84.44,19.23,2.14,100.31,1.77,108.94,91
2019,10,24,27.83,82.75,19.1,1.08,100.4,2.36,102.81,103
2019,10,25,27.85,80.12,18.43,1.32,100.44,1.56,91.56,121
2019,10,26,27.68,83.31,19.1,1.16,100.41,2.73,87.88,105
2019,10,27,27.53,83.75,19.04,1.71,100.35,2.44,96,121
2019,10,28,28,82.75,19.29,0.53,100.37,1.53,115,103
2019,10,29,27.8,80.06,18.43,0.03,100.37,1.67,175.62,99
2019,10,30,26.07,85.75,18.07,0.96,100.23,2.63,289.06,112
2019,10,31,26.14,87.69,18.55,3.17,100.12,3.12,243.25,93
2019,11,1,26.38,88.5,18.98,3.46,100.36,2.64,148.81,100
2019,11,2,26.51,86.5,18.68,3.27,100.41,1.55,151,79
2019,11,3,26.76,83.06,18.07,3.58,100.44,0.81,258.06,109
2019,11,4,26.13,88.75,18.74,2.91,100.44,2.09,275.88,113
2019,11,5,26.69,85.19,18.43,8.4,100.35,2.34,88.69,150
2019,11,6,26.51,88.88,19.23,42.36,100.28,1.91,205.25,155
2019,11,7,26.16,90.19,19.1,5.05,100.41,3.07,130.19,157
2019,11,8,26.34,81.69,17.27,1.42,100.57,1.92,190.69,222
2019,11,9,24.76,81.75,15.69,0.57,100.54,2.93,225.06,169
2019,11,10,22.19,89.88,15.01,12.11,100.38,3.74,336.5,163
2019,11,12,24.99,84.12,16.42,0.01,100.48,1.85,171.62,166
2019,11,13,26.17,87.25,18.37,0.66,100.6,2.41,111.88,156
2019,11,15,24.87,82.25,16.05,0.43,100.51,1.84,98.25,111
2019,11,16,26.45,82.62,17.58,0.17,100.53,1.8,102.94,118
2019,11,17,26.68,85.62,18.55,0.12,100.52,2,173.06,97
2019,11,18,26.91,85.44,18.8,0.38,100.53,1.72,102.81,82
2019,11,19,26.36,80.19,16.91,0.01,100.53,2.04,53.5,101
2019,11,20,25.56,75.25,15.14,0,100.55,1.57,49.62,100
2019,11,21,26.15,77.31,16.17,0,100.58,1.47,134.44,129
2019,11,22,26.11,80.56,16.78,0,100.59,1.59,168.31,130
2019,11,23,26.64,81.38,17.58,0.2,100.58,0.82,105.56,126
2019,11,24,27.08,83.31,18.49,0.43,100.55,1.98,106.75,110
2019,11,25,26.88,84.44,18.49,0.31,100.6,1.35,128.38,112
2019,11,26,27.55,81,18.37,0.05,100.47,1.75,164.06,101
2019,11,27,27.28,80.31,17.88,0.07,100.43,3.06,65.06,86
2019,11,28,26.91,80.75,17.64,0,100.47,2.77,63.75,86
2019,11,29,26.94,82.19,18.07,0.01,100.5,2.45,89.94,88
2019,11,30,27.15,80.56,17.88,0.01,100.51,2.45,79.88,88
2019,12,1,26.73,78.19,16.97,0,100.51,1.52,171.88,89
2019,12,2,25.88,78.06,16.11,0.03,100.58,1.87,88.19,101
2019,12,3,24.38,73.25,13.73,0,100.68,2.41,98.12,111
2019,12,4,23.32,75.19,13.18,0,100.73,2.07,144,108
2019,12,5,23.69,74.81,13.49,0,100.79,2.8,208.88,113
2019,12,6,22.8,71.5,12.21,0,100.83,3.82,87.75,70
2019,12,7,22.39,72.12,12.08,0,100.82,2.77,147.06,104
2019,12,8,22.47,75.5,12.63,0,100.87,2.38,215.88,89
2019,12,9,23.84,72.81,13.12,0,100.8,1.9,160.44,96
2019,12,10,24.61,77.56,14.71,0,100.67,0.95,153.75,128
2019,12,11,25.14,77.06,15.01,0,100.62,0.98,222.94,130
2019,12,12,25.56,75,14.95,0.01,100.64,1.15,151.31,122
2019,12,13,25.65,76.06,15.26,0,100.72,1.86,129.69,118
2019,12,14,26.84,73.44,15.87,0,100.71,1.84,76.44,110
2019,12,15,26.64,74.88,16.11,0,100.6,1.81,91.69,87
2019,12,16,27.04,73.75,15.99,0,100.51,3.11,93.75,84
2019,12,17,27.18,70.88,15.38,0,100.58,2.26,69.94,91
2019,12,18,27.5,72.69,16.24,0,100.61,2.16,87.62,96
2019,12,19,27.46,72.94,16.11,0,100.59,1.7,96.38,106
2019,12,20,27.13,68.81,14.71,0,100.5,1.44,98.75,105
2019,12,21,26.55,70,14.47,0,100.55,1.54,87.25,103
2019,12,22,26.79,74.75,15.75,0,100.56,1.52,147.75,105
2019,12,23,27.06,75.19,16.11,0,100.58,1.78,233.81,94
2019,12,24,26.98,73.25,15.5,0,100.64,1.62,97.12,91
2019,12,25,26.79,69.5,14.53,0,100.55,0.96,155.44,98
2019,12,26,26.65,73.44,15.32,0,100.6,2.04,150.62,82
2019,12,27,26.45,68.44,13.92,0,100.58,1.62,74.19,107
2019,12,28,25.55,65.19,12.7,0,100.61,1.14,154.88,140
2019,12,29,26.8,70.31,14.59,0,100.59,1.34,119.62,137
2020,1,1,27.01,62.69,13.12,0,100.88,3.66,46.81,80
2020,1,2,27.72,65.75,14.59,0.01,100.89,2.98,52.75,76
2020,1,3,26.79,69.06,14.71,0,100.82,2.54,83.19,91
2020,1,4,25.51,69.75,13.85,0,100.68,1.78,179.31,108
2020,1,5,26.25,62.31,12.39,0,100.65,1.84,64.88,110
2020,1,6,27.4,65,14.04,0.02,100.65,2.05,53.06,127
2020,1,7,28.83,64,15.01,0,100.52,2.16,93.06,91
2020,1,8,29.47,60,14.65,0,100.51,2.43,71.44,92
2020,1,9,29.34,58.88,14.16,0,100.43,1.89,91.75,111
2020,1,10,29.01,57.75,13.55,0,100.4,1.49,101.75,99
2020,1,11,28.44,65.69,15.01,0,100.43,1.94,239.94,100
2020,1,12,28.24,66.88,15.26,0,100.42,2.09,252.25,107
2020,1,13,27.81,59.44,12.82,0.05,100.44,1.26,80.44,98
2020,1,14,27.3,58,12.08,0,100.57,1.51,226.56,122
2020,1,15,27.07,57.62,11.66,0,100.58,2.09,112.5,117
2020,1,16,27.68,62.69,13.37,0,100.59,1.55,96.19,142
2020,1,17,28.62,64.12,14.47,0,100.64,1.77,117.25,122
2020,1,18,28.76,60.56,14.1,0,100.6,1.8,160.25,121
2020,1,19,28.94,56.88,13.24,0,100.64,1.65,119.88,111
2020,1,20,29.27,54.44,12.82,0,100.69,2.23,162.94,89
2020,1,21,29.31,52.56,12.15,0,100.8,2.23,93.25,90
2020,1,22,29.17,57.5,13.49,0,100.71,3.73,116.94,79
2020,1,23,28.64,57.5,12.88,0,100.62,3.57,124,62
2020,1,24,28.1,56.31,11.78,0,100.64,3.48,108.56,66
2020,1,25,28.15,63.25,13.92,0,100.52,4.49,125.69,53
2020,1,26,28.27,65.25,14.34,0,100.46,3.16,135.88,50
2020,1,27,27.65,67.94,14.77,0,100.48,4.3,142.31,52
2020,1,28,27.62,67.19,14.28,0,100.55,3.97,136.25,58
2020,1,29,28.19,64.19,14.04,0,100.66,2.91,138.88,62
2020,1,30,27.9,63.75,14.34,0.09,100.63,2.37,183.88,70
2020,1,31,28.25,53.81,12.15,0.15,100.71,1.76,127.88,78
